owner_id,redcap_repeat_instrument,redcap_repeat_instance,participant_info_ver,consent_form_ver,owner_instr_ver,intended_recipient,consent_read_info,consent_understand_invitation,consent_voluntary,consent_no_nonpublic,consent_confidentiality_limits,consent_withdrawal_deadline,consent_quote_process,consent_retention_reanalysis,consent_complaints,consent_acknowledgement,consent_items_complete,owner_consent,ack_pref,assignment_id,source_record_id,official_project_id,project_title,datasets_used,public_register_url,source_pop_ver,production_ver,taxonomy_ver,proposal_output_sha256,review_instr_ver,taxonomy_display_ver,prop_d01_label,prop_d01_def,po_d01_fit,po_d01_correct_explain,po_d01_vis,po_d01_vis_explain,prop_d02_label,prop_d02_def,po_d02_fit,po_d02_correct_explain,po_d02_vis,po_d02_vis_explain,prop_d03_label,prop_d03_def,po_d03_fit,po_d03_correct_explain,po_d03_vis,po_d03_vis_explain,prop_d04_label,prop_d04_def,po_d04_fit,po_d04_correct_explain,po_d04_vis,po_d04_vis_explain,prop_p01_label,prop_p01_def,po_p01_fit,po_p01_correct_explain,po_p01_vis,po_p01_vis_explain,prop_p02_label,prop_p02_def,po_p02_fit,po_p02_correct_explain,po_p02_vis,po_p02_vis_explain,prop_t01_label,prop_t01_def,prop_t01_status,po_t01_correct,po_t01_correct_explain,po_t01_vis,po_t01_vis_explain,prop_t02_label,prop_t02_def,prop_t02_status,po_t02_correct,po_t02_correct_explain,po_t02_vis,po_t02_vis_explain,po_miss_domain_basis,po_miss_purpose_basis,po_miss_tag_basis,po_sufficiency,po_suff_explain,po_taxonomy_fit,po_tax_explain,po_nonpublic,po_nonpublic_note,po_other_comment,owner_consent_complete,project_review_complete
OWNER_011,project_review,2,,,,,,,,,,,,,,,,,,REV-8B77-DNAA,2022/160,2022/160,Intergenerational transfers and the transmission of inequality,Office for National Statistics: ONS Longitudinal Study,,20260601-cleaned-1308,dea-validation-production-20260702-fable5-dict-1.0-rc2,1.0-rc2,6f4ff530a3620167c37dc0ddee927ac592ca4ea2410c663535674503f811e299,owner-redcap-candidate-0.4,project-owner-taxonomy-display-v1,"Poverty, Wealth & Living Standards","Material resources, poverty, wealth, debt, benefits, deprivation, cost of living and household income.",,,,,,,,,,,,,,,,,,,,,,,Life-Course / Trajectory Analysis,"Following people, households, firms or cases over time to understand trajectories, transitions or cumulative outcomes.",,,,,,,,,,,Demographic disparities / equity tag,Comparisons across demographic or equality-relevant groups are central; socioeconomic inequality alone or routine subgroup breakdowns do not qualify.,0,,,,,COVID-19 & Pandemic,"COVID-19 or pandemic conditions are a central research focus or lens, not merely the period covered by the data.",0,,,,,,,,,,,,,,,,0
OWNER_011,project_review,3,,,,,,,,,,,,,,,,,,REV-G327-MEDK,2023/015,2023/015,The long-run labour market impacts of 1970s and 1980s UK deindustrialisation,"Office for National Statistics: ONS Longitudinal Study - England and Wales
Office for National Statistics: ONS Longitudinal Study - England and Wales",,20260601-cleaned-1308,dea-validation-production-20260702-fable5-dict-1.0-rc2,1.0-rc2,6f4ff530a3620167c37dc0ddee927ac592ca4ea2410c663535674503f811e299,owner-redcap-candidate-0.4,project-owner-taxonomy-display-v1,Labour Market & Employment,"Work, employment, earnings, job quality, workforce dynamics, skills demand and labour-market transitions.",,,,,,,,,,,,,,,,,,,,,,,Outcome Tracking,"Linking a naturally occurring exposure, condition or event to a later outcome, where the exposure is not a deliberate policy or programme.",,,,,Life-Course / Trajectory Analysis,"Following people, households, firms or cases over time to understand trajectories, transitions or cumulative outcomes.",,,,,Demographic disparities / equity tag,Comparisons across demographic or equality-relevant groups are central; socioeconomic inequality alone or routine subgroup breakdowns do not qualify.,0,,,,,COVID-19 & Pandemic,"COVID-19 or pandemic conditions are a central research focus or lens, not merely the period covered by the data.",0,,,,,,,,,,,,,,,,0
OWNER_011,project_review,4,,,,,,,,,,,,,,,,,,REV-NKJB-HF9S,2023/241,2023/241,Intrafamily Transmission of Economic Shocks: Evidence from Mass Layoffs in the UK,Office for National Statistics: ONS Longitudinal Study - England and Wales,,20260601-cleaned-1308,dea-validation-production-20260702-fable5-dict-1.0-rc2,1.0-rc2,6f4ff530a3620167c37dc0ddee927ac592ca4ea2410c663535674503f811e299,owner-redcap-candidate-0.4,project-owner-taxonomy-display-v1,Labour Market & Employment,"Work, employment, earnings, job quality, workforce dynamics, skills demand and labour-market transitions.",,,,,,,,,,,,,,,,,,,,,,,Outcome Tracking,"Linking a naturally occurring exposure, condition or event to a later outcome, where the exposure is not a deliberate policy or programme.",,,,,,,,,,,Demographic disparities / equity tag,Comparisons across demographic or equality-relevant groups are central; socioeconomic inequality alone or routine subgroup breakdowns do not qualify.,0,,,,,COVID-19 & Pandemic,"COVID-19 or pandemic conditions are a central research focus or lens, not merely the period covered by the data.",0,,,,,,,,,,,,,,,,0
OWNER_011,project_review,5,,,,,,,,,,,,,,,,,,REV-32XX-MCP2,2024/049,2024/049,BETA TEST: Sociodemographic factors associated with travel to work in 2021: comparisons with 2001 and 2011,Office for National Statistics: ONS Longitudinal Study - England and Wales,,20260601-cleaned-1308,dea-validation-production-20260702-fable5-dict-1.0-rc2,1.0-rc2,6f4ff530a3620167c37dc0ddee927ac592ca4ea2410c663535674503f811e299,owner-redcap-candidate-0.4,project-owner-taxonomy-display-v1,Labour Market & Employment,"Work, employment, earnings, job quality, workforce dynamics, skills demand and labour-market transitions.",,,,,,,,,,,,,,,,,,,,,,,Descriptive Monitoring,"Measuring and describing levels, distributions, patterns or trends across places, populations or time, without primarily testing an exposure–outcome relationship.",,,,,,,,,,,Demographic disparities / equity tag,Comparisons across demographic or equality-relevant groups are central; socioeconomic inequality alone or routine subgroup breakdowns do not qualify.,1,,,,,COVID-19 & Pandemic,"COVID-19 or pandemic conditions are a central research focus or lens, not merely the period covered by the data.",0,,,,,,,,,,,,,,,,0
OWNER_011,project_review,6,,,,,,,,,,,,,,,,,,REV-XF6P-U4QZ,2024/146,2024/146,Socio-demographic inequalities and the role of contextual factors in shaping housing trajectories of immigrants and their descendants in England and Wales,Office for National Statistics: ONS Longitudinal Study - England and Wales,,20260601-cleaned-1308,dea-validation-production-20260702-fable5-dict-1.0-rc2,1.0-rc2,6f4ff530a3620167c37dc0ddee927ac592ca4ea2410c663535674503f811e299,owner-redcap-candidate-0.4,project-owner-taxonomy-display-v1,Housing & Planning,"Housing, homelessness, tenure, residential conditions and mobility, neighbourhood change and planning systems.",,,,,Migration & Demographics,"Population structure and change, migration, fertility, ageing and mortality as a demographic outcome.",,,,,,,,,,,,,,,,,Life-Course / Trajectory Analysis,"Following people, households, firms or cases over time to understand trajectories, transitions or cumulative outcomes.",,,,,,,,,,,Demographic disparities / equity tag,Comparisons across demographic or equality-relevant groups are central; socioeconomic inequality alone or routine subgroup breakdowns do not qualify.,1,,,,,COVID-19 & Pandemic,"COVID-19 or pandemic conditions are a central research focus or lens, not merely the period covered by the data.",0,,,,,,,,,,,,,,,,0
OWNER_011,project_review,7,,,,,,,,,,,,,,,,,,REV-5RC8-67ME,2025/051,2025/051,"Ethnicity change among the Asian diaspora in the England and Wales, 1991-2011",Office for National Statistics: ONS Longitudinal Study - England and Wales,,20260601-cleaned-1308,dea-validation-production-20260702-fable5-dict-1.0-rc2,1.0-rc2,6f4ff530a3620167c37dc0ddee927ac592ca4ea2410c663535674503f811e299,owner-redcap-candidate-0.4,project-owner-taxonomy-display-v1,Migration & Demographics,"Population structure and change, migration, fertility, ageing and mortality as a demographic outcome.",,,,,,,,,,,,,,,,,,,,,,,Descriptive Monitoring,"Measuring and describing levels, distributions, patterns or trends across places, populations or time, without primarily testing an exposure–outcome relationship.",,,,,,,,,,,Demographic disparities / equity tag,Comparisons across demographic or equality-relevant groups are central; socioeconomic inequality alone or routine subgroup breakdowns do not qualify.,1,,,,,COVID-19 & Pandemic,"COVID-19 or pandemic conditions are a central research focus or lens, not merely the period covered by the data.",0,,,,,,,,,,,,,,,,0
OWNER_011,project_review,8,,,,,,,,,,,,,,,,,,REV-QSNM-JAQE,2025/191,2025/191,Migration frictions and place-based policies,Office for National Statistics: Longitudinal Study,,20260601-cleaned-1308,dea-validation-production-20260702-fable5-dict-1.0-rc2,1.0-rc2,6f4ff530a3620167c37dc0ddee927ac592ca4ea2410c663535674503f811e299,owner-redcap-candidate-0.4,project-owner-taxonomy-display-v1,Migration & Demographics,"Population structure and change, migration, fertility, ageing and mortality as a demographic outcome.",,,,,,,,,,,,,,,,,,,,,,,Policy Evaluation / Impact Analysis,"Assessing the implementation, effects or consequences of a specific named policy, programme, regulation or intervention.",,,,,,,,,,,Demographic disparities / equity tag,Comparisons across demographic or equality-relevant groups are central; socioeconomic inequality alone or routine subgroup breakdowns do not qualify.,0,,,,,COVID-19 & Pandemic,"COVID-19 or pandemic conditions are a central research focus or lens, not merely the period covered by the data.",0,,,,,,,,,,,,,,,,0
OWNER_011,project_review,9,,,,,,,,,,,,,,,,,,REV-BGDT-9T8Z,2026/010,2026/010,Relationship between historical deindustrialisation and labour market outcomes of ethnic minority communities in England.,"Office for National Statistics: Annual Population Survey - UK, ONS Longitudinal Study - England and Wales",,20260601-cleaned-1308,dea-validation-production-20260702-fable5-dict-1.0-rc2,1.0-rc2,6f4ff530a3620167c37dc0ddee927ac592ca4ea2410c663535674503f811e299,owner-redcap-candidate-0.4,project-owner-taxonomy-display-v1,Labour Market & Employment,"Work, employment, earnings, job quality, workforce dynamics, skills demand and labour-market transitions.",,,,,,,,,,,,,,,,,,,,,,,Outcome Tracking,"Linking a naturally occurring exposure, condition or event to a later outcome, where the exposure is not a deliberate policy or programme.",,,,,,,,,,,Demographic disparities / equity tag,Comparisons across demographic or equality-relevant groups are central; socioeconomic inequality alone or routine subgroup breakdowns do not qualify.,1,,,,,COVID-19 & Pandemic,"COVID-19 or pandemic conditions are a central research focus or lens, not merely the period covered by the data.",0,,,,,,,,,,,,,,,,0
OWNER_021,,,project-owner-information-v3.2,owner-consent-v3,owner-redcap-candidate-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
OWNER_021,project_review,1,,,,,,,,,,,,,,,,,,REV-QFXD-QF5D,2020/024,2020/024,Assessing the impact of UK Enterprise Zones,"Office for National Statistics: Annual Respondents Database, Annual Business Survey, Annual Survey of Hours and Earnings, Business Structure Database & Quarterly Labour Force Survey",,20260601-cleaned-1308,dea-validation-production-20260702-fable5-dict-1.0-rc2,1.0-rc2,6f4ff530a3620167c37dc0ddee927ac592ca4ea2410c663535674503f811e299,owner-redcap-candidate-0.4,project-owner-taxonomy-display-v1,Business & Productivity,"Firms, business activity, innovation, productivity, entrepreneurship, trade, investment and business performance.",,,,,Labour Market & Employment,"Work, employment, earnings, job quality, workforce dynamics, skills demand and labour-market transitions.",,,,,,,,,,,,,,,,,Policy Evaluation / Impact Analysis,"Assessing the implementation, effects or consequences of a specific named policy, programme, regulation or intervention.",,,,,,,,,,,Demographic disparities / equity tag,Comparisons across demographic or equality-relevant groups are central; socioeconomic inequality alone or routine subgroup breakdowns do not qualify.,0,,,,,COVID-19 & Pandemic,"COVID-19 or pandemic conditions are a central research focus or lens, not merely the period covered by the data.",0,,,,,,,,,,,,,,,,0
OWNER_021,project_review,2,,,,,,,,,,,,,,,,,,REV-CHQN-2XEP,2020/061,2020/061,IFS Deaton Review: Geographic Inequalities and spatial mobility,"Office for National Statistics: Annual Population Survey, Annual Survey of Hours and Earnings, Census 1961, Census 1971, Census data 1981, Labour Force Survey , Labour Force Survey , New Earnings Survey, Census 2011
Institute for Social and Economic Research:
Understanding Society
Office for National Statistics: Census 2011",,20260601-cleaned-1308,dea-validation-production-20260702-fable5-dict-1.0-rc2,1.0-rc2,6f4ff530a3620167c37dc0ddee927ac592ca4ea2410c663535674503f811e299,owner-redcap-candidate-0.4,project-owner-taxonomy-display-v1,Labour Market & Employment,"Work, employment, earnings, job quality, workforce dynamics, skills demand and labour-market transitions.",,,,,Migration & Demographics,"Population structure and change, migration, fertility, ageing and mortality as a demographic outcome.",,,,,,,,,,,,,,,,,Descriptive Monitoring,"Measuring and describing levels, distributions, patterns or trends across places, populations or time, without primarily testing an exposure–outcome relationship.",,,,,,,,,,,Demographic disparities / equity tag,Comparisons across demographic or equality-relevant groups are central; socioeconomic inequality alone or routine subgroup breakdowns do not qualify.,0,,,,,COVID-19 & Pandemic,"COVID-19 or pandemic conditions are a central research focus or lens, not merely the period covered by the data.",0,,,,,,,,,,,,,,,,0
OWNER_021,project_review,3,,,,,,,,,,,,,,,,,,REV-CRMA-QUV6,2021/055,2021/055,Evaluation of Department for Transport's local major schemes,"Office for National Statistics: Annual Business Survey, Annual Respondents Database, Annual Survey of Hours and Earnings, Business Structure Database & Labour Force Survey - Person",,20260601-cleaned-1308,dea-validation-production-20260702-fable5-dict-1.0-rc2,1.0-rc2,6f4ff530a3620167c37dc0ddee927ac592ca4ea2410c663535674503f811e299,owner-redcap-candidate-0.4,project-owner-taxonomy-display-v1,Business & Productivity,"Firms, business activity, innovation, productivity, entrepreneurship, trade, investment and business performance.",,,,,Labour Market & Employment,"Work, employment, earnings, job quality, workforce dynamics, skills demand and labour-market transitions.",,,,,,,,,,,,,,,,,Policy Evaluation / Impact Analysis,"Assessing the implementation, effects or consequences of a specific named policy, programme, regulation or intervention.",,,,,,,,,,,Demographic disparities / equity tag,Comparisons across demographic or equality-relevant groups are central; socioeconomic inequality alone or routine subgroup breakdowns do not qualify.,0,,,,,COVID-19 & Pandemic,"COVID-19 or pandemic conditions are a central research focus or lens, not merely the period covered by the data.",0,,,,,,,,,,,,,,,,0
OWNER_021,project_review,4,,,,,,,,,,,,,,,,,,REV-XYS4-JM7B,2021/123,2021/123,Economy 2030 Inquiry: People research strand,"Office for National Statistics: Annual Business Survey, Annual Population Survey, Annual Respondents Database , Annual Respondents Database , Annual Survey of Hours and Earnings, Business Register Employment Survey, Business Structure Database, Coronavirus and the social impacts on Great Britain, Labour Force Survey , Labour Force Survey , Labour Force Survey , Monthly Wage and Salary Survey , New Earnings Survey, Vacancy Survey",,20260601-cleaned-1308,dea-validation-production-20260702-fable5-dict-1.0-rc2,1.0-rc2,6f4ff530a3620167c37dc0ddee927ac592ca4ea2410c663535674503f811e299,owner-redcap-candidate-0.4,project-owner-taxonomy-display-v1,Labour Market & Employment,"Work, employment, earnings, job quality, workforce dynamics, skills demand and labour-market transitions.",,,,,,,,,,,,,,,,,,,,,,,Descriptive Monitoring,"Measuring and describing levels, distributions, patterns or trends across places, populations or time, without primarily testing an exposure–outcome relationship.",,,,,,,,,,,Demographic disparities / equity tag,Comparisons across demographic or equality-relevant groups are central; socioeconomic inequality alone or routine subgroup breakdowns do not qualify.,0,,,,,COVID-19 & Pandemic,"COVID-19 or pandemic conditions are a central research focus or lens, not merely the period covered by the data.",0,,,,,,,,,,,,,,,,0
OWNER_021,project_review,5,,,,,,,,,,,,,,,,,,REV-U2E8-UUXJ,2021/151,2021/151,Economy 2030 Inquiry: Places research strand,"Office for National Statistics: Annual Business Survey, Annual Population Survey , Annual Survey of Hours and Earnings, Business Structure Database, Labour Force Survey , Labour Force Survey , Labour Force Survey , UK Gross Value Added
Institute for Economic and Social Research: Secure Access version of Understanding Society Data and Harmonised BHPS Geography files, Understanding Society",,20260601-cleaned-1308,dea-validation-production-20260702-fable5-dict-1.0-rc2,1.0-rc2,6f4ff530a3620167c37dc0ddee927ac592ca4ea2410c663535674503f811e299,owner-redcap-candidate-0.4,project-owner-taxonomy-display-v1,Labour Market & Employment,"Work, employment, earnings, job quality, workforce dynamics, skills demand and labour-market transitions.",,,,,Business & Productivity,"Firms, business activity, innovation, productivity, entrepreneurship, trade, investment and business performance.",,,,,,,,,,,,,,,,,Descriptive Monitoring,"Measuring and describing levels, distributions, patterns or trends across places, populations or time, without primarily testing an exposure–outcome relationship.",,,,,,,,,,,Demographic disparities / equity tag,Comparisons across demographic or equality-relevant groups are central; socioeconomic inequality alone or routine subgroup breakdowns do not qualify.,0,,,,,COVID-19 & Pandemic,"COVID-19 or pandemic conditions are a central research focus or lens, not merely the period covered by the data.",0,,,,,,,,,,,,,,,,0
