Project ID,Title,Researchers,Legal Basis,Datasets Used,Secure Research Service,Accreditation Date,Record ID,Year,Quarter,Quarter Label,substantive_domains,linkage_mode,analytical_purpose,cross_cutting_tags,rationale,primary_domain
2023/156,Reach for illiquidity,"Saleem Bahaj, Bank of England
Johannes Matt, London School of Economics",Digital Economy Act (2017),"Office for National Statistics: Investment by insurance companies, pension funds and trusts - UK",Office for National Statistics Secure Research Service,2023-07-28,2023/156,2023,2023Q3,Q3 2023,"Poverty, Wealth & Living Standards",Single-Dataset,Descriptive Monitoring,,"Assigned Poverty, Wealth & Living Standards because 'reach for illiquidity' concerns investment/asset allocation of institutional funds; Single-Dataset because only the investment-by-insurance/pension-funds dataset is used; Descriptive Monitoring because the analysis profiles investment patterns; no tag because no demographic comparison is central.","Poverty, Wealth & Living Standards"
2023/157,"Research and development misallocation, and productivity growth","Sergio Feijoo Moreira, University of Bristol",Digital Economy Act (2017),"Office for National Statistics: Annual Business Survey - UK, Business Structure Database - UK, Business Enterprise Research and Development - Great Britain
DBT: UK Innovation Survey",Office for National Statistics Secure Research Service,2023-07-31,2023/157,2023,2023Q3,Q3 2023,Business & Productivity,Within-Domain Linkage,Descriptive Monitoring; Outcome Tracking,,"Assigned Business & Productivity because of R&D misallocation and firm productivity growth; Within-Domain Linkage because ABS, BSD, BERD and the UK Innovation Survey are all firm-level business datasets; Descriptive Monitoring and Outcome Tracking because it characterises misallocation and links it to productivity outcomes; no tag because no demographic comparison is central.",Business & Productivity
2023/171,Evaluation of the Community Investment Enterprise Facility,"Christopher Damm, Sheffield Hallam University",Digital Economy Act (2017),Office for National Statistics: Business Structure Database - UK,Office for National Statistics Secure Research Service,2023-08-10,2023/171,2023,2023Q3,Q3 2023,Business & Productivity,Single-Dataset,Policy Evaluation / Impact Analysis,,Assigned Business & Productivity because the Community Investment Enterprise Facility concerns enterprise finance and firm outcomes; Single-Dataset because only the Business Structure Database is used; Policy Evaluation / Impact Analysis because it evaluates a named programme; no tag because no demographic comparison is central.,Business & Productivity
2023/173,"Grade Inflation at UK Universities, Attainment and outcomes in UK Universities.","Alexander Vickery, Royal Holloway
Jefferson Frank, Royal Holloway",Digital Economy Act (2017),"DfE, DWP and HMRC: Longitudinal Education Outcomes SRS Iteration 1 Standard Extract - England",Office for National Statistics Secure Research Service,2023-08-17,2023/173,2023,2023Q3,Q3 2023,Education & Skills,Cross-Domain Linkage,Descriptive Monitoring,,"Assigned Education & Skills because the focus is university grade inflation, attainment and outcomes; Cross-Domain Linkage because the LEO dataset combines education with DWP/HMRC employment-earnings records; Descriptive Monitoring because it characterises attainment trends and outcomes; no tag because no demographic comparison is central.",Education & Skills
2023/174,"Geographical inequalities, geographical mobility and social mobility","Xiaowei Xu, Institute for Fiscal Studies
Francesca Foliano, London School of Economics and Political Science",Digital Economy Act (2017),"DfE, DWP and HMRC: Longitudinal Education Outcomes SRS Iteration 1 Standard Extract - England",Office for National Statistics Secure Research Service,2023-08-18,2023/174,2023,2023Q3,Q3 2023,Labour Market & Employment; Education & Skills,Cross-Domain Linkage,Life-Course / Trajectory Analysis,,Assigned Labour Market & Employment and Education & Skills because social mobility and geographical mobility through education-to-earnings are central; Cross-Domain Linkage because LEO links education to DWP/HMRC employment data; Life-Course / Trajectory Analysis because it follows social and geographical mobility trajectories; no tag because the comparison is geographic/socioeconomic rather than demographic.,Labour Market & Employment
2023/175,Internal migration of young adults and social mobility,"Lindsey Macmillan, UCL Institute of Education
Francesca Foliano, London School of Economics and Political Science",Digital Economy Act (2017),"DfE, DWP and HMRC: Longitudinal Education Outcomes SRS Iteration 1 Standard Extract - England",Office for National Statistics Secure Research Service,2023-08-18,2023/175,2023,2023Q3,Q3 2023,Migration & Demographics; Labour Market & Employment,Cross-Domain Linkage,Life-Course / Trajectory Analysis,,Assigned Migration & Demographics because of internal migration of young adults and Labour Market & Employment because of social/earnings mobility; Cross-Domain Linkage because LEO links education with DWP/HMRC employment data; Life-Course / Trajectory Analysis because it follows young adults' migration and mobility trajectories; no tag because the comparison is not centrally across a demographic group.,Migration & Demographics
2023/176,Analysis of UK international trade performance and drivers using firm level data.,"Luke McDougall, Department for International Trade
Lawrence Ajibola, Department for International Trade
Yaxsaana Sivanathan, Department for International Trade
Mark Montanaro, Department for International Trade
Livia Hull, Department for International Trade
Yoko Lohrer, Department for International Trade
Hannah Palmer, Department for International Trade",Digital Economy Act (2017),"Office for National Statistics, HM Revenue & Customs: Linked Trade-in-Goods/Inter-Departmental Business Register - UK
Office for National Statistics: International Trade in Services - UK, Annual Business Survey - UK",Office for National Statistics Secure Research Service,2023-08-18,2023/176,2023,2023Q3,Q3 2023,Business & Productivity,Cross-Domain Linkage,Outcome Tracking,,Assigned Business & Productivity because the project analyses UK international trade performance and drivers using firm-level data such as the Annual Business Survey and trade datasets; Cross-Domain Linkage because it combines firm/business data with trade data spanning business and public finance/customs domains via linked HMRC trade and IDBR; Outcome Tracking because it relates drivers to trade performance outcomes rather than evaluating a named policy; no tag because no demographic equality comparison is central.,Business & Productivity
2023/177,How Does Competition effect Productivity through Innovation: Evidence from the United Kingdom,"Hazera Nessa, The University of Manchester",Digital Economy Act (2017),"DBT: UK Innovation Survey
Office for National Statistics: Annual Business Survey - UK, International Trade in Services - UK, Annual Foreign Direct Investment Survey - UK, Business Structure Database - UK",Office for National Statistics Secure Research Service,2023-08-18,2023/177,2023,2023Q3,Q3 2023,Business & Productivity,Within-Domain Linkage,Outcome Tracking,,"Assigned Business & Productivity because the focus is how competition affects productivity through innovation using innovation and business surveys; Within-Domain Linkage because all datasets (UK Innovation Survey, ABS, trade in services, FDI, BSD) sit within the business/productivity domain; Outcome Tracking because it tests the effect of competition on productivity via innovation as a naturally occurring exposure; no tag because no demographic comparison is central.",Business & Productivity
2023/178,Trends in survival in sickle cell disease in the UK (1995-2022),"Salma Ayis, King's College London
Radoslav Latinovic, Department of Health and Social Care",Digital Economy Act (2017),Office for National Statistics: Death Registrations Finalised - England and Wales,Office for National Statistics Secure Research Service,2023-08-18,2023/178,2023,2023Q3,Q3 2023,Health & Social Care,Single-Dataset,Descriptive Monitoring,,"Assigned Health & Social Care because it examines survival trends in sickle cell disease, a clinical/health outcome; Single-Dataset because only the ONS Death Registrations dataset is listed; Descriptive Monitoring because it measures trends in survival over time without testing an intervention; no tag because the focus is disease survival, not demographic group comparison.",Health & Social Care
2023/179,Trends in population health and economic inactivity,"Hannah Randolph, University of Strathclyde
Ciara Crummey, University of Strathclyde",Digital Economy Act (2017),Office for National Statistics: Annual Population Survey - UK,Office for National Statistics Secure Research Service,2023-08-18,2023/179,2023,2023Q3,Q3 2023,Health & Social Care; Labour Market & Employment,Single-Dataset,Descriptive Monitoring,,"Assigned Health & Social Care and Labour Market & Employment because the project examines trends in population health and economic inactivity, linking health and labour-market participation; Single-Dataset because only the Annual Population Survey is listed; Descriptive Monitoring because the focus is on trends rather than evaluating an intervention; no tag because no demographic equality comparison is central.",Health & Social Care
